CHROM,BIN_START,BIN_END,VARS,T1,T2,WEIGHTED_FST,rec
chr3L,19.0,2450.0,50,0.4501315789473683,5.847499999999998,0.0769784658311019,0.0
chr3L,2450.0,4156.0,50,0.37263157894736826,5.8950000000000005,0.06321146377393863,0.0
chr3L,4156.0,6283.0,50,0.5631578947368421,6.475,0.08697419223735013,0.0
chr3L,6283.0,8052.0,50,0.476578947368421,5.5699999999999985,0.0855617499763772,0.0
chr3L,8052.0,9685.0,50,0.4860526315789475,6.589999999999999,0.0737560897691878,0.0
chr3L,9685.0,11886.0,50,0.3556578947368421,5.2174999999999985,0.06816634302574838,0.0
chr3L,11886.0,13611.0,50,0.6093421052631579,7.022500000000001,0.08676996870959885,0.0
chr3L,13611.0,15445.0,50,0.4781578947368422,6.64,0.07201173113506659,0.0
chr3L,15445.0,17731.0,50,0.3950000000000001,6.0699999999999985,0.06507413509060958,0.0
chr3L,17731.0,19735.0,50,0.3981578947368421,5.56,0.07161113214691404,0.0
chr3L,19735.0,21675.0,50,0.4753947368421054,6.342499999999999,0.07495384104723776,0.0
chr3L,21675.0,23007.0,50,0.4607894736842105,6.045000000000001,0.07622654651517129,0.0
chr3L,23007.0,24898.0,50,0.4144736842105264,6.6,0.06279904306220098,0.0
chr3L,24898.0,26618.0,50,0.4805263157894737,6.369999999999999,0.0754358423531356,0.0
chr3L,26618.0,28147.0,50,0.4860526315789474,6.215,0.0782063767625016,0.0
chr3L,28147.0,29885.0,50,0.3876315789473685,5.5349999999999975,0.07003280559121383,0.0
chr3L,29885.0,31254.0,50,0.5109210526315788,6.0924999999999985,0.08386065697686974,0.0
chr3L,31254.0,32894.0,50,0.5106578947368423,6.647500000000001,0.07681954038914512,0.0
chr3L,32894.0,34669.0,50,0.5321052631578949,6.590000000000002,0.08074434949285203,0.0
chr3L,34669.0,36301.0,50,0.5617105263157897,6.427499999999998,0.0873917582755021,0.0
chr3L,36301.0,37719.0,50,0.5884210526315792,6.92,0.0850319440219045,0.0
chr3L,37719.0,39575.0,50,0.4657894736842105,5.574999999999998,0.08354968137833373,0.0
chr3L,39575.0,41388.0,50,0.5925,6.3675,0.09305064782096584,0.0
chr3L,41388.0,43532.0,50,0.3876315789473684,6.309999999999999,0.06143131203603304,0.0
chr3L,43532.0,45184.0,50,0.4201315789473685,6.8425,0.061400303828625276,0.0
chr3L,45184.0,47239.0,50,0.4224999999999999,6.0474999999999985,0.06986357999173212,0.0
chr3L,47239.0,49730.0,50,0.4026315789473684,5.750000000000001,0.07002288329519449,0.0
chr3L,49730.0,51623.0,50,0.4577631578947367,6.1275,0.0747063497176233,0.0
chr3L,51623.0,53057.0,50,0.5460526315789475,6.6,0.08273524720893144,0.0
chr3L,53057.0,54814.0,50,0.3980263157894736,5.862500000000002,0.06789361463359889,0.0
chr3L,54814.0,56629.0,50,0.5378947368421051,5.705,0.09428479173393604,0.0
chr3L,56629.0,58484.0,50,0.3711842105263158,6.3475,0.05847722891316515,0.0
