chr3R 3.0 1247.0 50 -0.24289473684210536 10.84 -0.022407263546319684
chr3R 1247.0 2680.0 50 -0.23434210526315796 10.4025 -0.022527479477352366
chr3R 2680.0 4320.0 50 -0.2901315789473686 11.087499999999999 -0.026167447932118927
chr3R 4320.0 5862.0 50 -0.1825000000000001 10.1675 -0.01794934841406443
chr3R 5862.0 7804.0 50 -0.13144736842105276 9.4475 -0.013913455244355942
chr3R 7804.0 9599.0 50 -0.27789473684210536 10.73 -0.025898857114828085
chr3R 9599.0 11129.0 50 -0.21921052631578955 9.940000000000001 -0.022053372868791703
chr3R 11129.0 12452.0 50 -0.23407894736842116 10.722499999999998 -0.02183063160348997
chr3R 12452.0 14059.0 50 -0.2452631578947369 11.110000000000001 -0.02207589179970629
chr3R 14059.0 15509.0 50 -0.25421052631578955 10.63 -0.02391444273902065
chr3R 15509.0 17427.0 50 -0.1692105263157896 10.264999999999999 -0.016484220780885496
chr3R 17427.0 19155.0 50 -0.30644736842105275 10.572500000000002 -0.028985326878321373
chr3R 19155.0 20514.0 50 -0.2426315789473685 10.935 -0.02218853031068756
chr3R 20514.0 22165.0 50 -0.2830263157894738 10.9775 -0.025782401802730476
chr3R 22165.0 23515.0 50 -0.2635526315789475 10.5075 -0.025082334673228405
chr3R 23515.0 25177.0 50 -0.15250000000000008 9.9475 -0.015330485046494102
chr3R 25177.0 26829.0 50 -0.13789473684210532 9.645 -0.014297017816703507
chr3R 26829.0 28544.0 50 -0.2615789473684212 10.77 -0.02428773884572156
chr3R 28544.0 29835.0 50 -0.24407894736842117 10.4125 -0.023440955329500232
chr3R 29835.0 31456.0 50 -0.21513157894736856 10.437500000000002 -0.02061140876142453
chr3R 31456.0 33014.0 50 -0.290263157894737 10.365 -0.028004163810394306
chr3R 33014.0 34618.0 50 -0.36986842105263174 11.7775 -0.03140466321822388
chr3R 34618.0 36280.0 50 -0.19473684210526326 10.350000000000001 -0.01881515382659548
chr3R 36280.0 37737.0 50 -0.27657894736842115 10.53 -0.026265806967561364
chr3R 37737.0 39503.0 50 -0.2592105263157896 10.475 -0.02474563497048111
chr3R 39503.0 41026.0 50 -0.2675000000000001 11.307500000000001 -0.023656864912668593
chr3R 41026.0 42848.0 50 -0.2817105263157896 10.802499999999998 -0.026078271355314937
chr3R 42848.0 44230.0 50 -0.22552631578947374 10.31 -0.021874521415079895
chr3R 44230.0 45841.0 50 -0.21236842105263165 10.61 -0.02001587380326406
chr3R 45841.0 47377.0 50 -0.2611842105263159 10.762500000000001 -0.02426798704077267
chr3R 47377.0 48898.0 50 -0.278421052631579 10.34 -0.026926600834775532
chr3R 48898.0 50519.0 50 -0.2694736842105265 10.67 -0.025255265624229285
chr3R 50519.0 52167.0 50 -0.1782894736842106 10.6375 -0.016760467561382903
chr3R 52167.0 54053.0 50 -0.26144736842105276 9.9925 -0.02616436011218942
chr3R 54053.0 55523.0 50 -0.24802631578947376 10.5125 -0.023593466424682404
chr3R 55523.0 57064.0 50 -0.19973684210526324 10.545000000000002 -0.01894137905218238
chr3R 57064.0 58439.0 50 -0.24960526315789486 10.4175 -0.023960188448082058
chr3R 58439.0 59710.0 50 -0.2406578947368422 10.5725 -0.022762628965414256
chr3R 59710.0 61386.0 50 -0.08881578947368435 9.262500000000001 -0.00958874920093758
chr3R 61386.0 63525.0 50 -0.22171052631578955 10.8625 -0.02041063533401975
chr3R 63525.0 64913.0 50 -0.22763157894736855 10.575 -0.021525444817718068
chr3R 64913.0 66658.0 50 -0.24776315789473694 10.4075 -0.02380621262500475
