chr3L 19.0 2450.0 50 0.4501315789473683 5.847499999999999 0.0769784658311019
chr3L 2450.0 4156.0 50 0.37263157894736826 5.8950000000000005 0.06321146377393863
chr3L 4156.0 6283.0 50 0.5631578947368421 6.475 0.08697419223735013
chr3L 6283.0 8052.0 50 0.47657894736842094 5.569999999999999 0.0855617499763772
chr3L 8052.0 9685.0 50 0.4860526315789475 6.589999999999999 0.0737560897691878
chr3L 9685.0 11886.0 50 0.35565789473684206 5.217499999999999 0.06816634302574837
chr3L 11886.0 13611.0 50 0.609342105263158 7.022500000000001 0.08676996870959885
chr3L 13611.0 15445.0 50 0.47815789473684217 6.64 0.07201173113506659
chr3L 15445.0 17731.0 50 0.3950000000000001 6.069999999999999 0.06507413509060958
chr3L 17731.0 19735.0 50 0.39815789473684204 5.56 0.07161113214691404
chr3L 19735.0 21675.0 50 0.4753947368421054 6.3424999999999985 0.07495384104723776
chr3L 21675.0 23007.0 50 0.4607894736842105 6.045000000000001 0.07622654651517129
chr3L 23007.0 24898.0 50 0.41447368421052644 6.6 0.06279904306220098
chr3L 24898.0 26618.0 50 0.4805263157894737 6.369999999999999 0.0754358423531356
chr3L 26618.0 28147.0 50 0.4860526315789474 6.215 0.0782063767625016
chr3L 28147.0 29885.0 50 0.38763157894736844 5.534999999999998 0.07003280559121383
chr3L 29885.0 31254.0 50 0.5109210526315788 6.092499999999999 0.08386065697686974
chr3L 31254.0 32894.0 50 0.5106578947368423 6.647500000000001 0.07681954038914512
chr3L 32894.0 34669.0 50 0.5321052631578949 6.590000000000001 0.08074434949285202
chr3L 34669.0 36301.0 50 0.5617105263157897 6.427499999999999 0.0873917582755021
chr3L 36301.0 37719.0 50 0.5884210526315792 6.92 0.0850319440219045
chr3L 37719.0 39575.0 50 0.4657894736842105 5.574999999999999 0.08354968137833373
chr3L 39575.0 41388.0 50 0.5925 6.3675 0.09305064782096585
chr3L 41388.0 43532.0 50 0.3876315789473684 6.309999999999999 0.06143131203603304
chr3L 43532.0 45184.0 50 0.42013157894736847 6.8425 0.061400303828625276
chr3L 45184.0 47239.0 50 0.42249999999999993 6.047499999999999 0.06986357999173212
chr3L 47239.0 49730.0 50 0.4026315789473684 5.750000000000001 0.07002288329519449
chr3L 49730.0 51623.0 50 0.4577631578947367 6.1274999999999995 0.0747063497176233
chr3L 51623.0 53057.0 50 0.5460526315789475 6.6 0.08273524720893144
chr3L 53057.0 54814.0 50 0.39802631578947356 5.862500000000001 0.06789361463359889
chr3L 54814.0 56629.0 50 0.5378947368421051 5.705 0.09428479173393603
chr3L 56629.0 58484.0 50 0.3711842105263158 6.3475 0.05847722891316515
chr3L 58484.0 60168.0 50 0.4953947368421053 6.312500000000001 0.07847837415320479
chr3L 60168.0 61834.0 50 0.5902631578947369 6.035 0.09780665416648499
chr3L 61834.0 63414.0 50 0.44131578947368416 5.989999999999999 0.07367542395220103
chr3L 63414.0 65005.0 50 0.5280263157894737 6.2425 0.08458571338237464
chr3L 65005.0 66393.0 50 0.45526315789473704 6.875 0.06622009569377993
chr3L 66393.0 68523.0 50 0.48210526315789465 6.289999999999999 0.07664630574847293
chr3L 68523.0 70291.0 50 0.5596052631578948 7.142499999999999 0.07834865427481903
chr3L 70291.0 71849.0 50 0.4935526315789476 6.7475000000000005 0.07314599949298964
chr3L 71849.0 73981.0 50 0.3296052631578947 5.987499999999999 0.05504889572574442
chr3L 73981.0 76426.0 50 0.4607894736842106 5.795 0.07951500840107172
chr3L 76426.0 78185.0 50 0.49749999999999994 6.4725 0.0768636539204326
chr3L 78185.0 80225.0 50 0.4750000000000001 5.8 0.08189655172413794
chr3L 80225.0 81963.0 50 0.4594736842105263 6.645 0.06914577640489486
chr3L 81963.0 83785.0 50 0.45618421052631575 5.8575 0.07788036031179099
chr3L 83785.0 85732.0 50 0.42263157894736836 5.869999999999999 0.07199856540841029
chr3L 85732.0 87812.0 50 0.4360526315789474 6.69 0.06517976555739124
chr3L 87812.0 89930.0 50 0.4421052631578948 5.549999999999999 0.07965860597439547
chr3L 89930.0 91559.0 50 0.3522368421052633 6.857499999999999 0.05136519753631255
chr3L 91559.0 93407.0 50 0.4764473684210525 5.7975 0.08218152107305778
chr3L 93407.0 95285.0 50 0.44631578947368433 6.62 0.06741930354587376
chr3L 95285.0 97254.0 50 0.4434210526315791 6.474999999999999 0.06848201585043694
chr3L 97254.0 99059.0 50 0.45026315789473687 6.295 0.07152711007064923
chr3L 99059.0 100980.0 50 0.4964473684210527 6.5924999999999985 0.0753048719637547
chr3L 100980.0 102960.0 50 0.4752631578947369 6.02 0.07894736842105264
chr3L 102960.0 104646.0 50 0.5668421052631579 6.155 0.09209457437256831
chr3L 104646.0 106712.0 50 0.5365789473684213 6.68 0.08032618972581157
chr3L 106712.0 108830.0 50 0.4643421052631578 5.5275 0.08400580827917825
chr3L 108830.0 110620.0 50 0.5057894736842103 5.5649999999999995 0.09088759634936396
chr3L 110620.0 112818.0 50 0.3905263157894737 5.83 0.06698564593301436
chr3L 112818.0 114999.0 50 0.48815789473684207 6.049999999999999 0.08068725532840366
chr3L 114999.0 116704.0 50 0.3196052631578948 6.5025 0.04915113620267509
chr3L 116704.0 118934.0 50 0.46486842105263154 5.517499999999999 0.08425345193523001
chr3L 118934.0 120998.0 50 0.28381578947368424 6.1075 0.046470043303100166
chr3L 120998.0 123413.0 50 0.4947368421052632 6.074999999999999 0.08143816330950836
chr3L 123413.0 125044.0 50 0.525 6.424999999999999 0.08171206225680935
chr3L 125044.0 126501.0 50 0.5119736842105262 6.097499999999999 0.08396452385576487
chr3L 126501.0 128474.0 50 0.5335526315789475 6.8625 0.0777490173521235
chr3L 128474.0 130001.0 50 0.4210526315789474 6.074999999999999 0.06930907515702839
