chr2L 8.0 1604.0 50 -0.05197368421052616 9.462499999999999 -0.005492595425154681
chr2L 1604.0 3184.0 50 -0.07605263157894722 9.045 -0.008408251141951047
chr2L 3184.0 4877.0 50 -0.09776315789473673 8.6325 -0.01132501105065007
chr2L 4877.0 6767.0 50 -0.08828947368421036 8.8275 -0.0100016396130513
chr2L 6767.0 8133.0 50 -0.015263157894736711 8.739999999999998 -0.001746356738528228
chr2L 8133.0 9874.0 50 -0.04421052631578932 8.69 -0.005087517412633984
chr2L 9874.0 11276.0 50 -0.019868421052631403 9.077499999999999 -0.0021887547290147516
chr2L 11276.0 13183.0 50 -0.041710526315789274 9.717499999999998 -0.004292310400389944
chr2L 13183.0 14399.0 50 -0.03263157894736829 8.945 -0.0036480244770674443
chr2L 14399.0 16318.0 50 -0.09723684210526305 8.7725 -0.011084279521831069
chr2L 16318.0 17998.0 50 -0.016184210526315634 9.132499999999999 -0.0017721555462705324
chr2L 17998.0 19794.0 50 -0.01631578947368404 8.985 -0.0018158919837155305
chr2L 19794.0 21362.0 50 -0.07342105263157878 9.145 -0.008028545941123979
chr2L 21362.0 23134.0 50 -0.06499999999999982 9.359999999999998 -0.006944444444444428
chr2L 23134.0 25186.0 50 -0.043815789473684016 9.9825 -0.0043892601526355135
chr2L 25186.0 26642.0 50 -0.08092105263157884 8.8875 -0.00910504108372195
chr2L 26642.0 27941.0 50 -0.04552631578947357 8.065 -0.005644924462426977
chr2L 27941.0 30163.0 50 -0.059868421052631425 9.5125 -0.006293657929317365
chr2L 30163.0 31593.0 50 -0.026578947368420872 9.23 -0.002879625933740073
chr2L 31593.0 33321.0 50 -0.04065789473684192 9.372499999999999 -0.004337998904971131
chr2L 33321.0 35063.0 50 -0.06657894736842089 8.964999999999998 -0.007426541814659331
chr2L 35063.0 37033.0 50 -0.05815789473684197 8.929999999999998 -0.006512642187776258
chr2L 37033.0 38848.0 50 -0.0330263157894735 9.4775 -0.003484707548348563
chr2L 38848.0 40190.0 50 0.01868421052631595 8.77 0.0021304687031147036
chr2L 40190.0 41706.0 50 -0.050921052631578825 9.0175 -0.00564691462507112
chr2L 41706.0 43104.0 50 -0.05539473684210512 9.0025 -0.006153261520922535
chr2L 43104.0 44668.0 50 -0.054605263157894615 8.7125 -0.006267462055425494
chr2L 44668.0 46138.0 50 -0.032499999999999855 8.8675 -0.00366506907245558
chr2L 46138.0 47773.0 50 -0.1078947368421051 9.875 -0.01092604930046634
chr2L 47773.0 49328.0 50 -0.06210526315789467 7.955 -0.0078070726785536984
chr2L 49328.0 50899.0 50 -0.05842105263157879 9.135 -0.006395298591305834
chr2L 50899.0 52707.0 50 -0.02394736842105247 9.255 -0.002587506042253103
chr2L 52707.0 54554.0 50 -0.04855263157894715 9.7225 -0.004993842281197958
chr2L 54554.0 55762.0 50 -0.02197368421052619 8.442499999999999 -0.002602746130947728
chr2L 55762.0 57083.0 50 -0.03565789473684195 8.827499999999997 -0.004039410335524437
chr2L 57083.0 58617.0 50 -0.023684210526315648 9.174999999999999 -0.0025813853434676457
chr2L 58617.0 60610.0 50 -0.0038157894736840954 8.3225 -0.0004584907748493957
chr2L 60610.0 62213.0 50 -0.07184210526315775 8.939999999999998 -0.008036029671494157
chr2L 62213.0 63866.0 50 -0.05565789473684192 9.5825 -0.00580828538866078
chr2L 63866.0 65541.0 50 -0.04618421052631557 9.4275 -0.004898882049993696
chr2L 65541.0 67072.0 50 -0.011447368421052444 9.192499999999997 -0.001245294361822404
chr2L 67072.0 68712.0 50 -0.02052631578947356 8.515 -0.0024106066693451037
chr2L 68712.0 70688.0 50 -0.06236842105263142 9.459999999999999 -0.00659285634805829
chr2L 70688.0 72378.0 50 -0.09855263157894721 9.0975 -0.010832935595377544
