CHROM,BIN_START,BIN_END,VARS,T1,T2,WEIGHTED_FST,rec
chr3L,19.0,9685.0,250,2.3485526315789467,30.3775,0.07731224200737215,0.0
chr3L,9685.0,19735.0,250,2.236315789473684,30.51,0.07329779709844916,0.0
chr3L,19735.0,28147.0,250,2.317236842105264,31.5725,0.07339415130589164,0.0
chr3L,28147.0,36301.0,250,2.5030263157894743,31.292500000000004,0.07998805834591273,0.0
chr3L,36301.0,45184.0,250,2.4544736842105266,32.015,0.0766663652728573,0.0
chr3L,45184.0,54814.0,250,2.2269736842105257,30.3875,0.07328584727965533,0.0
chr3L,54814.0,63414.0,250,2.4360526315789466,30.39,0.08015967856462478,0.0
chr3L,63414.0,71849.0,250,2.5185526315789484,33.2975,0.07563788967877312,0.0
chr3L,71849.0,81963.0,250,2.222368421052632,30.700000000000006,0.07238985084861993,0.0
chr3L,81963.0,91559.0,250,2.1092105263157896,30.82500000000001,0.06842532121056899,0.0
chr3L,91559.0,100980.0,250,2.312894736842105,31.78,0.0727783114173098,0.0
chr3L,100980.0,110620.0,250,2.548815789473684,29.947500000000005,0.08510946788458748,0.0
chr3L,110620.0,120998.0,250,1.9469736842105263,30.0075,0.06488290208149716,0.0
chr3L,120998.0,130001.0,250,2.486315789473684,31.535000000000004,0.07884305658708368,0.0
chr3L,130001.0,140888.0,250,2.3118421052631577,30.775,0.07512078327418871,0.0
chr3L,140888.0,151524.0,250,2.4876315789473686,30.285,0.08214071583118272,0.0
chr3L,151524.0,160528.0,250,2.0353947368421053,29.5525,0.06887385963428154,0.0
chr3L,160528.0,170058.0,250,2.435526315789473,31.85,0.07646864413781708,0.0
chr3L,170058.0,179901.0,250,2.0881578947368418,29.025,0.07194342445260439,0.0
chr3L,179901.0,189950.0,250,2.1475,30.1725,0.07117408235976469,0.0
chr3L,189950.0,198908.0,250,2.4244736842105263,30.81,0.07869112899092913,0.0
chr3L,198908.0,208614.0,250,2.173684210526316,27.5,0.07904306220095693,0.0
chr3L,208614.0,220845.0,250,2.754078947368421,31.347500000000004,0.08785641430316359,0.0
chr3L,220845.0,230510.0,250,2.3385526315789478,30.2675,0.07726282750735762,0.0
chr3L,230510.0,240911.0,250,2.4019736842105264,29.9375,0.08023294143500714,0.0
chr3L,240911.0,250367.0,250,2.291184210526316,29.6675,0.07722875909754161,8.056381516337106e-11
chr3L,250367.0,263740.0,250,-0.26210526315789484,31.655000000000005,-0.00828005885824972,2.0760000000000003e-09
chr3L,263740.0,275524.0,250,-0.2432894736842108,29.87250000000001,-0.008144262237315616,2.0760000000000003e-09
chr3L,275524.0,287018.0,250,0.4192105263157892,30.51,0.013740102468560772,2.0760000000000003e-09
chr3L,287018.0,295336.0,250,-0.4922368421052637,36.50250000000001,-0.013485017248277885,2.0760000000000003e-09
chr3L,295336.0,306685.0,250,0.26986842105263154,33.7975,0.007984863408613997,2.0760000000000003e-09
chr3L,306685.0,318756.0,250,0.2572368421052632,36.4375,0.007059673196713912,2.0760000000000003e-09
chr3L,318756.0,327285.0,250,0.2346052631578945,43.1675,0.005434766042923369,2.0760000000000003e-09
chr3L,327285.0,340169.0,250,1.1510526315789469,35.73000000000001,0.032215298952671334,2.0760000000000003e-09
chr3L,340169.0,351542.0,250,1.0324999999999993,39.4575,0.02616739529873913,3.014567434499736e-09
chr3L,351542.0,361612.0,250,0.5024999999999997,34.602500000000006,0.01452207210461671,8.999e-09
chr3L,361612.0,372245.0,250,0.6732894736842103,35.7075,0.018855687843848223,8.999e-09
chr3L,372245.0,383518.0,250,1.5507894736842098,34.185,0.045364618215129736,8.999e-09
chr3L,383518.0,393739.0,250,1.539078947368421,36.5825,0.042071453491927036,8.999e-09
chr3L,393739.0,404703.0,250,4.586315789473684,41.285,0.1110891556127815,8.999e-09
chr3L,404703.0,415162.0,250,1.349078947368421,36.1175,0.03735250079236993,8.999e-09
chr3L,415162.0,424699.0,250,4.374342105263158,39.2625,0.11141272474404733,8.999e-09
